Analyst : Administrator
SampleID : Welna_Hydroliza_72H
Sample : Welna_Hydroliza_72H
Sample Injected : 04.02.2024 19:41:09
Range : 10000 mAU
Rate : 10 per sec.
Bipolar : Yes
Amount : 0
Dilution : 1
ISTD Amount : 0
Inj. Volume : 0.02
Retention Unit : Seconds
Detector Unit : mAU
Y Axis Title: Absorbance
Data Original : C:\ClarityChrom\DataFiles\2024-01-04 polysep-gfc-1000 90P 0p1M Na2PO4 10P MeOH\Data\263_Welna_Hydroliza_72H.prm
Converted : 09.05.2024 13:20:39

[Min.]	[mAU]
0	-0.026000000536441803
0.0016666666666666668	-0.028999999165534973
0.0033333333333333335	-0.024000000208616257
0.0050000000000000001	-0.014000000432133675
0.0066666666666666671	-0.010999999940395355
0.0083333333333333332	-0.0070000002160668373
0.01	-0.004999999888241291
0.011666666666666667	-0.008999999612569809
0.013333333333333334	-0.0099999997764825821
0.014999999999999999	-0.0099999997764825821
0.016666666666666666	-0.008999999612569809
0.018333333333333333	-0.014999999664723873
0.02	0
0.021666666666666667	0
0.023333333333333334	0
0.025000000000000001	0
0.026666666666666668	0.028000000864267349
0.028333333333333332	0.039999999105930328
0.029999999999999999	0.028000000864267349
0.031666666666666669	0.028000000864267349
0.033333333333333333	0.026000000536441803
0.035000000000000003	0.02500000037252903
0.036666666666666667	0.016000000759959221
0.03833333333333333	0.004999999888241291
0.040000000000000001	0
0.041666666666666664	0
0.043333333333333335	0.0020000000949949026
0.044999999999999998	0.0070000002160668373
0.046666666666666669	0.0060000000521540642
0.048333333333333332	0.013000000268220901
0.050000000000000003	0.018999999389052391
0.051666666666666666	0.02500000037252903
0.053333333333333337	0.017000000923871994
0.055	0.014999999664723873
0.056666666666666664	0.0080000003799796104
0.058333333333333334	0.0020000000949949026
0.059999999999999998	0.0010000000474974513
0.061666666666666668	0.010999999940395355
0.063333333333333339	0.017000000923871994
0.065000000000000002	0.017999999225139618
0.066666666666666666	0.0099999997764825821
0.068333333333333329	0.0070000002160668373
0.070000000000000007	0.0020000000949949026
0.07166666666666667	0.0020000000949949026
0.073333333333333334	-0.004999999888241291
0.074999999999999997	-0.0040000001899898052
0.076666666666666661	-0.004999999888241291
0.078333333333333338	-0.0099999997764825821
0.080000000000000002	-0.013000000268220901
0.081666666666666665	-0.014000000432133675
0.083333333333333329	-0.013000000268220901
0.085000000000000006	-0.0099999997764825821
0.08666666666666667	-0.0030000000260770321
0.088333333333333333	0.0040000001899898052
0.089999999999999997	0.004999999888241291
0.09166666666666666	0
0.093333333333333338	-0.0020000000949949026
0.095000000000000001	0
0.096666666666666665	-0.0010000000474974513
0.098333333333333328	-0.008999999612569809
0.10000000000000001	-0.013000000268220901
0.10166666666666667	-0.014000000432133675
0.10333333333333333	-0.0060000000521540642
0.105	0.004999999888241291
0.10666666666666667	0.0060000000521540642
0.10833333333333334	-0.0040000001899898052
0.11	-0.010999999940395355
0.11166666666666666	-0.0020000000949949026
0.11333333333333333	-0.0020000000949949026
0.115	0.0010000000474974513
0.11666666666666667	0.0080000003799796104
0.11833333333333333	0.013000000268220901
0.12	0.0010000000474974513
0.12166666666666667	-0.0080000003799796104
0.12333333333333334	-0.0070000002160668373
0.125	0.0020000000949949026
0.12666666666666668	0.0070000002160668373
0.12833333333333333	0.0060000000521540642
0.13	0.0030000000260770321
0.13166666666666665	0.0010000000474974513
0.13333333333333333	-0.0010000000474974513
0.13500000000000001	-0.004999999888241291
0.13666666666666666	-0.0060000000521540642
0.13833333333333334	0
0.14000000000000001	0
0.14166666666666666	0
0.14333333333333334	0
0.14499999999999999	-0.0030000000260770321
0.14666666666666667	-0.014000000432133675
0.14833333333333334	-0.018999999389052391
0.14999999999999999	-0.02199999988079071
0.15166666666666667	-0.028999999165534973
0.15333333333333332	-0.032000001519918442
0.155	-0.02500000037252903
0.15666666666666668	-0.018999999389052391
0.15833333333333333	-0.020999999716877937
0.16	-0.027000000700354576
0.16166666666666665	-0.026000000536441803
0.16333333333333333	-0.014999999664723873
0.16500000000000001	-0.0060000000521540642
0.16666666666666666	-0.004999999888241291
0.16833333333333333	-0.016000000759959221
0.17000000000000001	-0.023000000044703484
0.17166666666666666	-0.018999999389052391
0.17333333333333334	-0.0060000000521540642
0.17499999999999999	0
0.17666666666666667	-0.0010000000474974513
0.17833333333333334	-0.008999999612569809
0.17999999999999999	-0.0099999997764825821
0.18166666666666667	-0.0060000000521540642
0.18333333333333332	0
0.185	-0.0010000000474974513
0.18666666666666668	-0.008999999612569809
0.18833333333333332	-0.020999999716877937
0.19	-0.020999999716877937
0.19166666666666668	-0.010999999940395355
0.19333333333333333	-0.0040000001899898052
0.19500000000000001	-0.0060000000521540642
0.19666666666666666	-0.0030000000260770321
0.19833333333333333	0.0030000000260770321
0.20000000000000001	0.0060000000521540642
0.20166666666666666	-0.004999999888241291
0.20333333333333334	-0.017999999225139618
0.20499999999999999	-0.020999999716877937
0.20666666666666667	-0.017000000923871994
0.20833333333333334	-0.012000000104308128
0.20999999999999999	-0.0060000000521540642
0.21166666666666667	-0.0010000000474974513
0.21333333333333335	0
0.215	-0.0010000000474974513
0.21666666666666667	0.0010000000474974513
0.21833333333333332	0.0020000000949949026
0.22	-0.0010000000474974513
0.22166666666666668	-0.010999999940395355
0.22333333333333333	-0.014999999664723873
0.22500000000000001	-0.018999999389052391
0.22666666666666666	-0.023000000044703484
0.22833333333333333	-0.023000000044703484
0.23000000000000001	-0.014000000432133675
0.23166666666666666	-0.0060000000521540642
0.23333333333333334	-0.0060000000521540642
0.23499999999999999	-0.0070000002160668373
0.23666666666666666	-0.008999999612569809
0.23833333333333334	-0.0099999997764825821
0.23999999999999999	-0.0099999997764825821
0.24166666666666667	-0.0060000000521540642
0.24333333333333335	-0.0020000000949949026
0.245	0.0010000000474974513
0.24666666666666667	0.0010000000474974513
0.24833333333333332	-0.0060000000521540642
0.25	-0.014999999664723873
0.25166666666666665	-0.017000000923871994
0.25333333333333335	-0.014000000432133675
0.255	-0.004999999888241291
0.25666666666666665	-0.008999999612569809
0.25833333333333336	-0.017999999225139618
0.26000000000000001	-0.026000000536441803
0.26166666666666666	-0.020999999716877937
0.26333333333333331	-0.017999999225139618
0.26500000000000001	-0.017000000923871994
0.26666666666666666	-0.014000000432133675
0.26833333333333331	-0.014000000432133675
0.27000000000000002	-0.014000000432133675
0.27166666666666667	-0.014999999664723873
0.27333333333333332	-0.008999999612569809
0.27500000000000002	-0.013000000268220901
0.27666666666666667	-0.014000000432133675
0.27833333333333332	-0.0099999997764825821
0.28000000000000003	-0.0030000000260770321
0.28166666666666668	-0.004999999888241291
0.28333333333333333	-0.0060000000521540642
0.28499999999999998	-0.0070000002160668373
0.28666666666666668	-0.010999999940395355
0.28833333333333333	-0.0080000003799796104
0.28999999999999998	-0.004999999888241291
0.29166666666666669	-0.012000000104308128
0.29333333333333333	-0.019999999552965164
0.29499999999999998	-0.016000000759959221
0.29666666666666669	-0.019999999552965164
0.29833333333333334	-0.027000000700354576
0.29999999999999999	-0.032999999821186066
0.30166666666666669	-0.030999999493360519
0.30333333333333334	-0.029999999329447746
0.30499999999999999	-0.02500000037252903
0.30666666666666664	-0.02199999988079071
0.30833333333333335	-0.020999999716877937
0.31	-0.020999999716877937
0.31166666666666665	-0.024000000208616257
0.31333333333333335	-0.02500000037252903
0.315	-0.020999999716877937
0.31666666666666665	-0.012000000104308128
0.31833333333333336	-0.004999999888241291
0.32000000000000001	-0.0060000000521540642
0.32166666666666666	-0.0060000000521540642
0.32333333333333331	-0.008999999612569809
0.32500000000000001	-0.014999999664723873
0.32666666666666666	-0.019999999552965164
0.32833333333333331	-0.018999999389052391
0.33000000000000002	-0.013000000268220901
0.33166666666666667	-0.0080000003799796104
0.33333333333333331	-0.0060000000521540642
0.33500000000000002	-0.014000000432133675
0.33666666666666667	-0.018999999389052391
0.33833333333333332	-0.018999999389052391
0.34000000000000002	-0.017999999225139618
0.34166666666666667	-0.019999999552965164
0.34333333333333332	-0.020999999716877937
0.34499999999999997	-0.023000000044703484
0.34666666666666668	-0.024000000208616257
0.34833333333333333	-0.02199999988079071
0.34999999999999998	-0.012000000104308128
0.35166666666666668	0
0.35333333333333333	0.0030000000260770321
0.35499999999999998	0.0020000000949949026
0.35666666666666669	0.0010000000474974513
0.35833333333333334	-0.0020000000949949026
0.35999999999999999	-0.017000000923871994
0.36166666666666669	-0.02199999988079071
0.36333333333333334	-0.020999999716877937
0.36499999999999999	-0.013000000268220901
0.36666666666666664	-0.004999999888241291
0.36833333333333335	-0.0010000000474974513
0.37	-0.0099999997764825821
0.37166666666666665	-0.017999999225139618
0.37333333333333335	-0.02199999988079071
0.375	-0.023000000044703484
0.37666666666666665	-0.019999999552965164
0.37833333333333335	-0.014999999664723873
0.38	-0.016000000759959221
0.38166666666666665	-0.014999999664723873
0.38333333333333336	-0.0070000002160668373
0.38500000000000001	-0.004999999888241291
0.38666666666666666	-0.010999999940395355
0.38833333333333331	-0.017999999225139618
0.39000000000000001	-0.017000000923871994
0.39166666666666666	-0.017000000923871994
0.39333333333333331	-0.020999999716877937
0.39500000000000002	-0.027000000700354576
0.39666666666666667	-0.032000001519918442
0.39833333333333332	-0.030999999493360519
0.40000000000000002	-0.026000000536441803
0.40166666666666667	-0.017999999225139618
0.40333333333333332	-0.014000000432133675
0.40500000000000003	-0.0099999997764825821
0.40666666666666668	-0.0099999997764825821
0.40833333333333333	-0.0080000003799796104
0.40999999999999998	-0.010999999940395355
0.41166666666666668	-0.017000000923871994
0.41333333333333333	-0.018999999389052391
0.41499999999999998	-0.017999999225139618
0.41666666666666669	-0.02199999988079071
0.41833333333333333	-0.02500000037252903
0.41999999999999998	-0.013000000268220901
0.42166666666666669	-0.0030000000260770321
0.42333333333333334	-0.0070000002160668373
0.42499999999999999	-0.013000000268220901
0.42666666666666669	-0.014999999664723873
